timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z
2.580000,0.978471,1.137180,0.174706,-0.378918,0.326222,-0.009800,-0.109160,-0.125942,0.000000
2.600000,0.970870,1.143678,0.174510,-0.381085,0.323689,-0.009800,-0.108318,-0.126666,0.000000
2.620000,0.963226,1.150125,0.174314,-0.383234,0.321141,-0.009800,-0.107471,-0.127386,0.000000
2.640000,0.955539,1.156521,0.174118,-0.385367,0.318579,-0.009800,-0.106619,-0.128099,0.000000
2.660000,0.947809,1.162865,0.173922,-0.387482,0.316003,-0.009800,-0.105763,-0.128807,0.000000
2.680000,0.940037,1.169158,0.173726,-0.389580,0.313413,-0.009800,-0.104902,-0.129509,0.000000
2.700000,0.932224,1.175399,0.173530,-0.391661,0.310809,-0.009800,-0.104036,-0.130206,0.000000
2.720000,0.924369,1.181588,0.173334,-0.393724,0.308191,-0.009800,-0.103166,-0.130897,0.000000
2.740000,0.916473,1.187724,0.173138,-0.395770,0.305559,-0.009800,-0.102291,-0.131581,0.000000
2.760000,0.908536,1.193807,0.172942,-0.397798,0.302914,-0.009800,-0.101411,-0.132260,0.000000
2.780000,0.900559,1.199838,0.172746,-0.399809,0.300255,-0.009800,-0.100528,-0.132934,0.000000
2.800000,0.892542,1.205815,0.172550,-0.401801,0.297583,-0.009800,-0.099639,-0.133601,0.000000
2.820000,0.884485,1.211738,0.172354,-0.403776,0.294898,-0.009800,-0.098746,-0.134262,0.000000
2.840000,0.876389,1.217608,0.172158,-0.405733,0.292199,-0.009800,-0.097849,-0.134917,0.000000
2.860000,0.868254,1.223424,0.171962,-0.407672,0.289488,-0.009800,-0.096947,-0.135567,0.000000
2.880000,0.860081,1.229185,0.171766,-0.409593,0.286764,-0.009800,-0.096041,-0.136210,0.000000
2.900000,0.851869,1.234891,0.171570,-0.411496,0.284027,-0.009800,-0.095131,-0.136847,0.000000
2.920000,0.843619,1.240543,0.171374,-0.413380,0.281277,-0.009800,-0.094217,-0.137478,0.000000
